Id	Label	timeset	x_coord	y_coord	Degree	Eccentricity	closnesscentrality	harmonicclosnesscentrality	betweenesscentrality	componentnumber	pageranks	Weighted Degree	y_coord_unique	Authority	Hub	modularity_class	clustering	triangles	eigencentrality
חוק המהנדסים והאדריכלים, תשי"ח-1958			40	526	5	4	0.484651	0.493149	246.499829	0	0.000754	5		0.041032	0	7	0	0	0.092776
הוראות גליון הבטיחות והוראות תווית הסימון.   מיום 26.2.2009 תק' תשס"ט-2009			40	527	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
פקודה), וסעיף 11א לחוק רישוי עסקים, תשכ"ח-1968			40	528	4	6	0.361775	0.407615	102.749149	0	0.000777	4		0.011178	0	4	0	0	0.026342
הוראות של החוק לתיקון סדרי הדין האזרחי (המדינה כבעל דין), תשי"ח-1958			40	529	2	6	0.401298	0.440836	56.06371	0	0.000431	2		0.01852	0	7	0	0	0.042778
תקנות התכנון והבנייה (פיקוח עליון על הבנייה), התשנ"ה-1992			40	530	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנות המודדים" – תקנות המדידות (מדידות ומיפוי), התשע"ו-2016			40	531	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנות.           (ט)  תקנות החלות על עובד כאמור בסעיף 8(2) או (3) לחוק השיפוט הצבאי, התשט"ו-1955			40	532	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנה 83   85.  החובה לקיום תקנה 83 מוטלת על העגורנאי לגבי פעולותיו הוא. פרק תשיעי: בדיקות עגורן-צריח בידי בודק מוסמך בדיקת עגורן-צריח תק'     תש"ל-1970			40	533	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
תקנות אלה כדי לחייב מוסד תכנון לאשר מתן היתר לשימוש חורג או מתן הקלה מתכנית, אם אין בהם סטיה ניכרת מהוראות התכנית. תק'     תשע"ג-2012			40	534	0	0	0	0	0	70	0.000197	0		0	0	76	0	0	0
תקנה 12א ביטול   13.  תקנות ארגון הפיקוח על העבודה (ממונים על הבטיחות), תשכ"ה-1965			40	535	5	4	0.484651	0.493149	246.499829	0	0.000754	5		0.041032	0	7	0	0	0.092776
הוראת   מעבר Go 6 סעיף   16  תחילה Go 6    תקנות הבטיחות בעבודה (גיהות תעסוקתית ובריאות העובדים ברעש),  תשמ"ד-1984			40	536	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנות אלה, אצל עובדים החשופים או עומדים להיות חשופים למתכת; תק'     תשנ"ט-1999			40	537	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
הוראות סעיפים 7א עד 7ג, על מעמדו כנתבע בתובענה שהוגשה נגדו. מיום 10.2.2006 תיקון מס' 10 ס"ח תשס"ה מס' 2026			40	538	2	6	0.401298	0.440836	56.06371	0	0.000431	2		0.01852	0	7	0	0	0.042778
הוראה מהוראותיו, רשאי הוא לפטור ממנה בתנאים שייראו לו; פטור לפי סעיף זה לגבי מיתקן פלוני יהיה בתעודה, ולגבי סוג של מיתקנים יפורסם ברשומות. (תיקון מס' 6) תשס"ה-2005			40	539	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
הוראת שעה תשס"ז-2007			40	540	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנות החשמל (רשיונות), תשמ"ה-1985			40	541	1	6	0.363904	0.408266	0	0	0.000328	1		0.010143	0	3	0	0	0.024086
תקנה 101 הנוסח הקודם: 101. תחילתן של תקנות אלה היא ביום כ"ב באייר תשכ"ז (1 ביוני 1967			40	542	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
תקנות התכנון והבנייה (רישוי בנייה), תשע"ו-2016			40	543	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
חוק מניעת מפגעים, תשכ"א-1961			40	544	1	2	0.666667	0.75	0	1	0.001013	1		0	0	2	0	0	0.000282
הוראות מעבר 197. (א) מי שהתמנה למנהל עבודה לפי תקנות הבטיחות בעבודה (עבודות בניה), התשט"ו-1955			40	545	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
תקנה 15(ב) ו-(ד) אבחנה רנטגנית סופית ואבחנה רפואית סופית לגבי המחלות הנקובות בתקנה 20(א); תק' תשנ"א-1990			40	546	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנה 16 לתקנות בתי הסוהר תשכ"ז-1967			40	547	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
חוק להוציא מבוטח המצוי במקום הכשרה מקצועית להוציא מבוטח שהוא כבאי מתנדב כמשמעותו בסעיף 1 לחוק שירותי הכבאות, תשי"ט-1959			40	548	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות הבטיחות בעבודה (חשמל), תש"ן-1990			40	549	0	0	0	0	0	71	0.000197	0		0	0	77	0	0	0
תקנת משנה (ב) יינתן, בכתב, למבצע הבניה, ליצרן הפיגום או ליבואן, לפי הענין.  מיום 29.8.1991 תק' תשנ"א-1991			40	550	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
תקנה 3, רשאי המעביד לבקש מהמוסד ששיעור דמי הביטוח המשתלמים על ידיו, יהיה הממוצע המתקבל משיעורי דמי הביטוח שבכל מפעל נפרד. תק' (מס' 2)     תשכ"ד-1964			40	551	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
הוראות סעיף 65(3) לא יחולו.  (ב) תחולתו של סעיף קטן (א) היא עד יום ט' בתמוז תשמ"ב (30 ביוני 1982			40	552	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
פקודה זו לראיה על הדברים האמורים בה, אולם כל צד רשאי לדרוש שמי שעשה את האנליזה ייקרא להעיד. (תיקון מס' 1)      תשל"ד-1974			40	553	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
פקודת הבטיחות בעבודה, תשל"ד-1974			40	554	10	4	0.489123	0.498315	316.637256	0	0.001217	30		0.070831	0	1	0	0	0.150973
תקנות התכנון והבנייה (חישוב שטחים ואחוזי בנייה בתכניות ובהיתרים), התשנ"ב-1992			40	555	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנות אלה ייקרא "תקנות הביטוח הלאומי (ביטוח מפני פגיעה בעבודה), תשי"ד-1954			40	556	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנה 2 לתקנות החומרים המסוכנים (סיווג ופטור), תשנ"ו-1996			40	557	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
חוק ההתגוננות האזרחית, התשי"א-1951			40	558	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
חוק שוויון זכויות לאנשים עם מוגבלות; מיום 16.1.2013 תק' תשע"ג-2012			40	559	0	0	0	0	0	72	0.000197	0		0	0	78	0	0	0
הוראות פרק זה והתוספת יעמדו בתוקפן חמש שנים מיום תחילתו של חוק ארגון הפיקוח על העבודה (תיקון מס' 11 – הוראת שעה), התשע"ט-2018			40	560	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
חוק ההנדסאים והטכנאים המוסמכים, התשע"ג-2012			40	561	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנות ארגון הפיקוח על העבודה (מסירת מידע והדרכת עובדים),  תשנ"ט-1999			40	562	3	6	0.361422	0.406716	48.285212	0	0.000576	3		0.014432	0	4	0	0	0.033726
הוראות סימן זה, לרבות החלטה בבקשה לעיון חוזר כאמור בסעיף 173ה או בהשגה כאמור בסעיף 173ו, רשאי לערער עליה לפני בית הדין האזורי לעבודה, כמשמעותו בחוק בית הדין לעבודה, התשכ"ט-1969			40	563	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנת מימלטים     וקיומם (תיקון מס' 1)      תשל"ד-1974			40	564	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנה זו אינן חלות -  (1)   אם המעביד משלם דמי ביטוח לפי שיעור שנקבע בתקנה 5 או לפי שיעור ממוצע למפעל מורכב כאמור בתקנה 3א; תק' (מס' 2)      תשל"ה-1975			40	565	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
פקודה), וסמכות השר לאיכות הסביבה לפי סעיפים 10(3), 12 ו-13 לחוק החומרים המסוכנים, תשנ"ג-1993			40	566	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
תקנות ארגון הפיקוח על העבודה (ממונים על הבטיחות), תשנ"ו-1996			40	567	5	4	0.484651	0.493149	246.499829	0	0.000754	5		0.041032	0	7	0	0	0.092776
תקנות הניטור; (9)   אי-התאמה אחרת לדעת הרופא המורשה הבודק. מיום 24.10.2002 תק' תשס"ב-2002			40	568	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
תקנות התכנון והבנייה התקנת מקומות חניה), התשמ"ג-1983			40	569	0	0	0	0	0	73	0.000197	0		0	0	79	0	0	0
חוק - את המדינה, ואם הוא מצוי בהכשרה מקצועית או בשיקום מקצועי - את מי שנחשב כמעביד לגבי מבוטח המצוי בהכשרה מקצועית או בשיקום מקצועי. מיום 1.4.1964 תק' (מס' 2) תשכ"ד-1964			40	570	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
פקודת העיתונות, תשע"ז-2017			40	571	2	6	0.401298	0.440836	56.06371	0	0.000431	2		0.01852	0	3	0	0	0.042778
חוקית או מתוך אמונה סבירה ובתום לב בקיומה של הרשאה חוקית; בסעיף זה, "מעשה" – לרבות מחדל. הגדרות (תיקון מס' 10) תשס"ה-2005			40	572	2	6	0.401298	0.440836	56.06371	0	0.000431	2		0.01852	0	7	0	0	0.042778
תקנה 23א   מיום 30.7.1998 תק' תשנ"ח-1998			40	573	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות אלה; מיום 4.5.2000 תק' תש"ס-2000			40	574	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנות אלה בלבד מיום פרסומן. מיום 9.8.2001 תק' תשס"א-2001			40	575	0	0	0	0	0	74	0.000197	0		0	0	80	0	0	0
הוראות בדבר דרכי הסילוק, אופן הסילוק ומקום הסילוק; הועדה הטכנית תמליץ על אפשרויות של שימוש בפסולת האסבסט. מיום 24.11.1990 תק' תשנ"א-1990			40	576	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנות לפי חוק זה, הנדרשים לפי חוק זה לשם ביצוע עבודה, ביצוע תפקיד הכולל סמכויות בדיקה ובקרה הנדרשות בהוראות לפי חוק זה, או מתן הכשרה מקצועית. מיום 28.1.2016 תיקון מס' 9 ס"ח תשע"ו מס' 2525			40	577	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
תקנות התכנון והבניה (סטיה   ניכרת מתכנית), תשס"ב-2002			40	578	0	0	0	0	0	75	0.000197	0		0	0	81	0	0	0
תקנה 13 לתקנות אחוזי הבניה - לשטחים למטרות עיקריות; תק'     תשס"ח-2008			40	579	0	0	0	0	0	76	0.000197	0		0	0	82	0	0	0
חוק העבירות המינהליות, תשמ"ו-1985			40	580	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
תקנות 332 ו-334 לתקנות בתי הסוהר לא יראוה כשירות רגיל.   מיום 3.8.1967 תק' (מס' 3) תשכ"ז-1967			40	581	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
חוק-יסוד: הממשלה, וסעיף 2(ב) לחוק העונשין, תשל"ז-1977			40	582	4	4	0.409718	0.445418	98.313191	0	0.000639	4		0.027781	0	7	0	0	0.061124
תקנות בריאות העם (אישפוז בבית חולים), תשמ"א-1980			40	583	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
חוק מס מקביל, תשל"ג-1973			40	584	8	4	0.448881	0.474281	454.479737	0	0.001139	10		0.048901	0	4	0	0	0.111041
חוק עבודת הנוער, תשי"ג-1953			40	585	2	6	0.364261	0.409164	3.028541	0	0.000514	4		0.011035	0	3	0	0	0.028416
תקנות אלה: הגדרות   1.    בתקנות אלה:           "רעש מזיק" – רעש שמפלסו גבוה מהערכים המותרים בתקנות אלה העלול לגרום לנזק בריאות לעובד החשוף לו במקום עבודתו; תק' תשנ"ה-1995			40	586	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנת משטחי רצפה תק'     תשע"ט-2019			40	587	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
פקודת הבטיחות בעבודה, 1946, ובהתאם לתקנות הבטיחות (עגורני צריח), תשכ"ז-1966			40	588	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
חוק חדלות פירעון ושיקום כלכלי, תשע"ח-2018			40	589	2	6	0.401298	0.440836	56.06371	0	0.000431	2		0.01852	0	3	0	0	0.042778
הוראת   מעבר Go 7   תקנות התכנון והבניה (סטיה ניכרת מתכנית), תשס"ב-2002			40	590	0	0	0	0	0	77	0.000197	0		0	0	83	0	0	0
חוק, יראו את ההודעה כתביעת גימלה. תק'     תשנ"ח-1998			40	591	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות 2 עד 5 לתקנות הבטיחות בעבודה (עבודות בניה), תשט"ו-1955			40	592	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
תקנות החשמל (התקנת רשתות חשמל עיליות במתח עד 1000 וולט), התשמ"ט-1989			40	593	1	6	0.192079	0.202785	0	0	0.000696	1		0.000005	0	6	0	0	0.00047
תקנת הפיגום עד פירוקו.   מיום 16.6.1992 תק' תשנ"ב-1992			40	594	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
תקנות הבטיחות בעבודה (הרמת בני אדם במלגזות), תשמ"ג-1983			40	595	2	6	0.294328	0.327314	22.6605	0	0.000496	2		0.007604	0	1	0	0	0.015547
פקודת חוקרי סיבות המוות, ולא לגרוע מהן. מיום 15.7.2014 תיקון מס' 1 ס"ח תשע"ד מס' 2459			40	596	2	6	0.434172	0.464106	60.015794	0	0.000446	2		0.021014	0	3	0	0	0.048687
תקנות אלה; מיום 24.11.1990 תק' תשנ"א-1990			40	597	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנתן. סימן ג': בטיחות הגישה והמעבר גישה למקום עבודה (תיקון מס' 1)      תשל"ד-1974			40	598	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנות הבטיחות בעבודה (גיהות תעסוקתית ובריאות העובדים במתכות מסויימות), תשנ"ג-1993			40	599	1	6	0.360719	0.404919	0	0	0.000316	2		0.010871	0	4	0	0	0.024601
תקנה 3(1) לתקנות הביטוח הלאומי (עיגול גמלאות), תשל"ו-1976			40	600	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות המהנדסים והאדריכלים (רישוי וייחוד פעולות), התשכ"ז-1967			40	601	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
הוראות תקנה 40, תאושר גם תקופת אי כשרו של הנפגע לעבודתו או לעבודה מתאימה אחרת על ידי המעביד, הטייס, המפקד או רב החובל, לפי הענין. מיום 23.3.1967 תק' (מס' 2) תשכ"ז-1967			40	602	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות הבטיחות בעבודה (ציוד מגן אישי),   תשנ"ז-1997			40	603	0	0	0	0	0	78	0.000197	0		0	0	84	0	0	0
תקנה 9 ו-10, אם, לדעתו, אמצעים אלה מקנים הגנה מפני נפילת אדם או חומר ממשטח.  מיום 16.6.1992 תק' תשנ"ב-1992			40	604	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
פקודה), והסעיפים 14 (א) ו-2(ד) לפקודת סדרי השלטון והמשפט, תש"ח-1948			40	605	0	0	0	0	0	79	0.000197	0		0	0	85	0	0	0
תקנות   הבטיחות בעבודה (עבודה על גגות שבירים או תלולים), תשמו-1986			40	606	0	0	0	0	0	80	0.000197	0		0	0	86	0	0	0
חוק הודעה מוקדמת לפיטורים ולהתפטרות, התשס"א-2001			40	607	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
הוראת שעה בסעיף 11 לחוק זכויות לאנשים עם מוגבלות המועסקים כמשתקמים (הוראת שעה), תשס"ז-2007			40	608	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
חוק הנפט, תשי"ב-1952			40	609	10	4	0.489123	0.498315	316.637256	0	0.001217	20		0.070831	0	1	0	0	0.150973
הוראה כאמור לגבי מפעל גז כמשמעותו בסעיף 8ד(ח) תינתן לאחר התייעצות עם שר האנרגיה והתשתית.   מיום 15.7.2014			40	610	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
